var_acc,peak_acc,mean_acc,gas_rise,gas_mean,vib_rms,label
5.923673098004195,10.040304151398372,1.7475212922413332,19.90527970440195,9.027781605924057,0.04023051603288696,1
6.107567537097649,10.068869597371016,1.7340397693386176,20.14814817569304,8.944275827073056,0.039479598780220344,1
5.8634034178557695,9.98383193179213,1.7370276236241795,20.17339847716988,8.96036789617518,0.040013025596908565,1
5.9422655123347505,9.968657846715006,1.7045426372797237,20.273729822003002,8.97849241117398,0.04240259309482076,1
5.887911715636009,10.010515888928326,1.7343502153323418,20.122899460733315,9.032851691499028,0.04179517532820366,1
5.837091788123337,9.928205367535089,1.7290741570278425,19.9819996335845,8.963021125664417,0.039523219124990544,1
6.020205568145345,10.068603075107676,1.7313591346405743,19.82577328309947,8.999496978849574,0.04298582473097996,1
5.937314188943674,9.935434004127247,1.707700194890393,20.45600693137211,9.008951596729597,0.04011243465953369,1
5.933799185766075,10.061363596398056,1.7282968623768427,19.63697304513556,9.060808127683893,0.040327573953233956,1
6.023886972195993,10.082832495069804,1.7371036792828496,19.648895351433126,8.988597888627396,0.03979830817100164,1
6.044208673111548,10.203241075404025,1.7487099099309298,20.109382208188908,9.05492295115083,0.04030030459637155,1
5.929807267736286,9.98716565343747,1.7177303934003827,19.538395753573823,9.017371293212516,0.041824270016429355,1
5.886365786096441,9.992340232550655,1.7419891362061288,20.027132400347018,9.081480482361487,0.03945738774834761,1
5.986124214603348,9.976925810023015,1.7290637857462077,19.53128653657326,9.03355525314208,0.040859356397936836,1
5.991682291161485,10.022848471075184,1.740836356390367,19.73729586959103,8.99559762125309,0.042100820769387086,1
5.812779182063377,9.892430707896745,1.6955969545660694,19.494842709261277,9.05708445400681,0.0412758390583958,1
5.9032212771928725,9.981536197573073,1.7683857166807948,19.55989908578593,9.07850863770132,0.039632273193334996,1
5.97459233357543,10.032274692548835,1.7215614754334154,19.63242816176017,9.001532951875163,0.0415676009337761,1
6.0259663470479286,10.093304138162598,1.7294654807869165,20.423218404724235,9.131909650634544,0.041805501408094886,1
6.004514836159831,10.007282533332225,1.7540573673769153,20.17469064795661,9.063458990942532,0.039878453859970964,1
5.909619887796998,9.960486780093621,1.7236789158273629,20.144893753749404,8.966844583901914,0.04143652578312032,1
5.954513323172212,9.961792384223036,1.7026399550075342,19.917691828680546,8.973246133328919,0.04012709746322949,1
5.9645388458218775,10.00778565098934,1.7386594522188346,20.09634865357215,9.060767762900719,0.040524040413854816,1
5.964451913563695,10.020398810186244,1.7501684683887067,20.079243725876843,8.888631124095767,0.03984540817233904,1
5.946128098609193,10.047783751813784,1.7536855904055586,20.02941880404823,8.957714848144661,0.04279825292856087,1
6.046600572735409,10.177159072954533,1.748238180489868,19.759820499222958,8.86315000101757,0.040401082943714375,1
5.951195638528735,9.953164566641512,1.7370986869672858,20.48129187473619,9.018995298076167,0.041590025049211235,1
5.956170020403468,10.08778495390893,1.7512186376032646,20.151027865421785,9.000387747809922,0.04190018317762965,1
5.985643677163417,10.011628409662944,1.7255930044542511,20.03689459937245,8.945581211940848,0.04200931052371079,1
5.916579243638805,10.128451994654615,1.7363434779165408,20.414600243249364,8.979036269323796,0.04069995359986949,1
5.986622113528416,10.037455766920374,1.7599383196319518,20.19810212905525,9.043858762572802,0.03960841127913823,1
5.83640691696149,9.952557541327712,1.7151163986860938,20.03246443951831,8.91837223240055,0.04179626932783064,1
5.930166214624245,10.07461646669586,1.7324470826431302,20.088319039707855,8.94570366286044,0.040502483372373874,1
5.893358706417879,9.936257533303271,1.7168444839564794,20.484317907084588,9.077513403597838,0.03890733600025635,1
6.049644394297766,10.092178646150723,1.7503909873179055,20.035895488839703,8.91764228681107,0.03973559607679752,1
5.93273858565434,9.98388579308781,1.7351826288351724,19.86847366836576,9.032736182621745,0.04199761923124672,1
6.028799261207588,10.045643459453727,1.7459526649302752,20.374098170184972,8.985807589182594,0.041071230384785856,1
5.961099010494947,10.066579252232481,1.7526862087536028,20.295776938094498,8.979477919583525,0.04150833652198531,1
5.904525161427319,9.968229911387184,1.742634328148736,19.961165999064814,9.017945352144526,0.04029240113476331,1
5.985688257957343,10.034241032387959,1.7169643761826,20.11969863393554,9.00346192698695,0.041090664226361824,1
5.9726782669450955,10.013672491733653,1.7555362703955801,20.188957031630856,9.018105159711045,0.039306336951995355,1
5.966890150819122,10.047891214276754,1.753208589858334,20.05641545639163,8.972423975350294,0.04087917806083385,1
5.926835278009401,9.932800955639523,1.6855042219344423,19.96417299959793,8.99293388143569,0.04239430452746228,1
5.907739097014722,9.979711366292456,1.7440830132693979,19.91010751707737,9.081766240974897,0.04172778830734984,1
5.9878137241359575,10.055518234785023,1.7410033130275333,20.30306237229951,9.011622323044465,0.042087730102143034,1
6.010136803823604,10.045328990426972,1.7262522664005286,19.632887118419774,8.983781251480892,0.04241763423173382,1
5.902702419946389,10.08336212186231,1.7317027941356977,20.15911057983835,9.035662157621404,0.041778939859985396,1
6.267119157219213,10.217624777930332,1.7167330090146742,20.33961032665021,9.07179669472605,0.04064975271888228,1
5.965527608753824,9.97756074503839,1.73476148766074,20.29950533680936,9.008166882832278,0.03988755574073586,1
5.8332606226571615,9.963636717561595,1.7414150815077014,19.954765445203826,9.040800931758938,0.04223217067911234,1
6.005084963250205,10.121163994678573,1.7325339703662073,19.94748725879769,8.998421408626104,0.042711262547819526,1
5.949857090467586,10.0605124579377,1.7503970652022733,19.782642873945758,9.05726556246103,0.04232063713114544,1
5.808386459102782,9.947257034994605,1.7389271090417575,19.994410843542024,8.981483190054073,0.042575602017852265,1
5.944974534266823,9.957118614320397,1.7305266690686132,20.25719427344162,8.98453321143752,0.04207284441112481,1
6.068781140499815,10.105652326135655,1.7385153690371622,20.16719010158304,8.997633583160507,0.04070844793800697,1
6.026383156719194,10.157582269021704,1.7473932290157974,19.660781912687632,9.046412393385067,0.04048305182096155,1
5.929826444066326,10.116941994592686,1.7379377466322294,20.66223952737457,8.953901689893325,0.04037017794286811,1
5.9047668429434745,9.967910240251395,1.7192135187352386,20.612846660184392,8.828755583035056,0.04000146759431791,1
5.905738191808998,10.002524023873724,1.7416795688058078,19.914817053111232,9.029260207927491,0.04190921735563242,1
5.859250264392388,9.89668602320863,1.7170914724985593,20.11291324946871,9.00289645610506,0.043012516618934266,1
5.8060405980034515,9.911844723007286,1.7297196498167402,19.833195963091427,8.960489459200984,0.04151344304042578,1
6.128915082983555,10.125189098475122,1.73338341024292,19.91286500357125,8.938992002690348,0.042140352314521776,1
6.033450590101261,9.995688833271762,1.6878214230649655,20.17075345242297,9.004835497020427,0.04056549563085286,1
5.996024702189378,10.018067164856776,1.7301577113118827,19.880400343580618,8.990865344815028,0.04076589148607815,1
5.821851442242469,9.923742065694206,1.7190339287905172,20.07704734451481,9.04519722461434,0.04091599996932205,1
5.78132810705692,9.906650397435616,1.6945586946034572,20.01992366449555,9.027761478888653,0.040451149460328024,1
5.80552988520468,9.963141464298621,1.7595356522869459,20.13683377279712,9.18494432928532,0.041408772094489114,1
5.970314491053564,10.118572861882809,1.7442585591268505,20.124447879909848,9.048784680002877,0.04005440077864393,1
6.041543448930566,10.160686805716546,1.7656999570153327,19.69674001613857,8.922487170854575,0.042479742199703026,1
5.998136068513738,10.049724248985209,1.7251554049956823,19.81653630403242,8.96284403942436,0.04042428456051676,1
6.0038771776700655,10.109179508716247,1.7386316992421438,20.162693937500656,9.115326250625454,0.0428685919248313,1
5.939530876656195,10.00224971741796,1.736392825620655,20.933116339738145,9.139056877952784,0.04172981123507318,1
6.001488132034634,10.009172366847384,1.7228223455359208,20.17959797591467,8.975401054592243,0.04046017622561077,1
6.045749635883218,10.056879869233251,1.7411961893777732,20.437363797142773,8.96625425286075,0.04054431189523292,1
5.86000296679566,9.870950448411588,1.7218990742226814,19.88636483311548,9.013326456897577,0.04118659583844504,1
5.9804649324936,10.01501818862467,1.7009740992987705,19.909428867413656,9.114411937544494,0.04253428447613874,1
5.9255609843562995,10.0372234627254,1.768828834428152,19.708714593991694,8.967661059729895,0.039502498961289545,1
5.938925638891814,10.122472039436715,1.7586628018284958,20.177625095924817,8.987280830346675,0.03977738392574546,1
5.967659132742559,9.97829915605359,1.729594149859156,20.34584701397969,9.009517325178091,0.040665513156502575,1
5.894092162793627,10.050823090728,1.7595889816480323,20.647331586329674,8.994917107866375,0.041434955766763794,1
5.789735485366257,9.867967845143376,1.713989438271853,20.0807889748819,8.982086288308187,0.04101688971255845,1
5.873719822015299,9.945624654313487,1.7389663944900897,19.98087403192717,9.073905127548324,0.039606816223240034,1
5.921238521008972,10.054614286821788,1.751140373929684,20.25015682185231,9.022659344189805,0.04023373715606926,1
6.055620354267177,10.103016369180974,1.7344915604167748,20.113829582195002,9.00510315886039,0.039986419163606464,1
5.961898481264074,10.133809041475205,1.7638930164702098,19.328232592611034,9.131794191833308,0.041088463005735855,1
5.912620409083028,9.955807835962203,1.7173990123626324,20.43288411948353,8.932455955004107,0.04069750549080615,1
5.891579358083485,10.062452931157093,1.7496255499853297,20.252947864480007,8.978648505327545,0.042321373651605876,1
5.947880196751467,9.962295869361881,1.7196021578363399,20.307740706958995,9.035931853853697,0.040316046671986586,1
5.953337775049922,9.981541082083888,1.7342045601916092,19.72532123059488,8.939064537476021,0.03789668359315066,1
5.9295666147351325,10.059706820164788,1.7443477341621083,20.537266453308067,9.211954207835955,0.04262738637469491,1
5.931953070676457,9.997453454293131,1.742906376665954,20.1010599622479,9.030851879632749,0.04191502736189264,1
6.073573427573095,10.101415797198737,1.7223967370581037,19.650699761474655,8.973003081040787,0.03951476212700515,1
6.002807574765019,10.03746553013705,1.7386025983375584,20.364638497548082,9.12121089759881,0.0393277707637822,1
6.034014472854241,10.050372196053289,1.7225516424598617,19.985246595822176,9.060985219152661,0.040357614529147316,1
5.95423641238633,9.961162576388254,1.715660272626493,19.976320083244328,9.078887693583924,0.03984155514074181,1
5.987188535891199,10.082377915092298,1.723261855278074,19.558213659977064,9.041263122166985,0.04040245466932131,1
5.907692319558128,9.936969596940273,1.7181363462883485,19.92471844735815,9.033796150227548,0.0408158875182955,1
6.012657600804879,10.030040555971357,1.755999281291026,19.89388317339331,8.950347298529795,0.040391674608470575,1
5.960965736967042,10.073054991352398,1.7557790117124183,19.865624194786974,9.022393818433423,0.03925951607895488,1
6.012730551560602,10.122406749741433,1.7330214445615275,20.417116412266147,9.074574931388321,0.04212798608775031,1
5.822249658675966,9.94166661819736,1.7585323537737927,20.172332527368688,8.892402374592269,0.04078326889527733,1
5.891959230758326,9.954472284429162,1.7488310424843954,19.995308104766245,8.978250338088474,0.04012929859067721,1
5.962805441837094,9.982061161497175,1.7169488238391415,20.14783279700586,8.963052992615275,0.04132099653474443,1
5.811835730539466,10.040974233660545,1.7581904647235331,19.693140975824033,9.044950147243219,0.04231324579578434,1
5.805212335902196,10.057193174496676,1.75900892134567,20.265361234608612,9.001184597849456,0.04174478347114016,1
5.904819504219375,9.96234588762372,1.7296086561220703,20.091238400928447,8.96679201593175,0.042366188388169836,1
6.039785571254982,10.201237410215654,1.7052708044724498,20.18226880963966,8.946870535030438,0.041982011685202776,1
5.936682655867838,10.041519378332977,1.7405583011467316,20.210737523729975,9.02733211401166,0.04069276800308177,1
5.90065424234397,10.029321651347981,1.7422470303893416,19.820083951909048,9.183099418688998,0.04144222018779939,1
5.778972066016442,9.8906847172236,1.721241927896015,19.991253370482923,8.944235247178195,0.04118036513793337,1
5.974953169853761,10.07806642515582,1.74556055578101,20.119174552870867,8.985923638010421,0.04087457811228792,1
5.832253364072275,10.017545497407184,1.7192179366742766,19.709545807033727,9.051359594683763,0.03988768794996196,1
5.921124624625341,9.934329191734124,1.719584115787141,19.99914728202147,8.896919122250562,0.040575294844214696,1
6.027515355626349,10.01728688093265,1.7242795726627982,20.276235125373443,9.021343890346724,0.04237332561666759,1
5.909405149381377,10.003146365890109,1.7301664808641952,20.060523794159156,9.052651791209641,0.04112176329978839,1
6.009262269333936,10.08580735872787,1.7391736577901165,19.945882504933778,9.04812769670585,0.04111405338873517,1
6.009094828802657,9.988233309532955,1.7263105289685463,19.617401775735374,9.016633382702043,0.0410681061947764,1
5.841509309511864,9.935121733198063,1.7493921006940625,20.680796667898388,9.044221255853024,0.041551020390829266,1
5.912857455493691,10.000139834664084,1.7453115199814346,20.02739255869075,8.943207944756105,0.0396597503460832,1
5.9563531387463815,10.030583712706715,1.7638699404825886,19.659796096428295,8.941843506413926,0.040192955119843186,1
5.946251692394162,10.026149670659898,1.7277727524613395,19.578218999792877,9.02438433686098,0.04338533196282082,1
6.041450939069712,10.027610254993563,1.7449746615765982,20.387566614798537,9.028754187605134,0.041243035929956005,1
5.830069272049775,9.922993781623457,1.749612415317873,19.642244754499096,9.036199161958768,0.04183559558036004,1
5.974520714231548,10.067159530526453,1.728820575931298,20.33547780489866,8.878358069942198,0.04100702136575489,1
6.087279293338617,10.084399563520604,1.7153756878051731,19.6120817835185,8.995279825681509,0.03993510567686775,1
5.911677995457322,9.937377932037124,1.7291852734614774,19.760514256209575,9.012334363083951,0.04135804987927404,1
6.03250212999761,10.13559132826867,1.7326648115761671,20.462273121016025,8.99415518967757,0.04215871376800788,1
5.985296759825485,10.050655348145947,1.727292733289623,20.304509409973434,8.919004058832385,0.039978067403445866,1
5.945644928585324,10.002868617301482,1.7416153947110609,19.69570157221966,9.030555347934554,0.03949769395665513,1
5.8315931689575615,9.97245808746316,1.7617943893090633,19.98616377499791,9.028458908603028,0.041333862951632154,1
6.024002211966907,10.086462871661526,1.7236764502276294,19.43739333578548,8.952841823628898,0.04231621755299804,1
5.965123329801923,10.000650322214954,1.7146614617170295,19.407419363102626,8.959804800529323,0.04000732628430013,1
5.966369036860485,10.033075056359674,1.7371984914488654,20.266527631268005,8.97916752619432,0.04103546150377074,1
6.107865277398048,10.082868395636954,1.7262569294335097,20.142395016912246,9.060280416975106,0.042063480872068564,1
6.041025294070586,10.115101772966632,1.749377542903371,20.187996564736203,8.99809147269422,0.041132703953256675,1
5.798557936070378,9.983235341895872,1.7414108000520825,20.236030701794544,8.993036593175418,0.04308144027337061,1
5.950741061328122,9.998966827734419,1.7571584626428156,19.887612049012947,8.994233581173578,0.04071254625862226,1
5.905486678055227,9.974736376525614,1.7641151351509896,19.987895639012482,8.919135985879569,0.042014893570745934,1
5.978447934398824,10.062530599848243,1.7470111718236823,19.79722660334474,9.023542521358994,0.03978232653925793,1
5.872349528117558,10.026539936613652,1.7445699419475424,20.099178542614883,8.924230834450965,0.04013270719179242,1
5.8866684121290245,9.921558496561584,1.7280529090397394,20.384227302948787,8.932358235971005,0.04117718650217764,1
6.035170591404107,10.062632808761565,1.7420301917859522,19.881140981398843,8.910137707381256,0.042112143274764195,1
5.98167201446164,10.012892641034934,1.7065939218658712,20.05148071174187,8.92468411376568,0.04054182211442977,1
5.992697217106345,9.982903789533063,1.7086496375906561,19.6630016110621,8.96625074777051,0.039689254066207706,1
6.04805746863579,10.025537496399096,1.721897654820968,20.534177568947662,9.041286089622158,0.04105061324151643,1
5.875220041912071,9.927547066991698,1.7469201903082714,20.152195290012266,8.929331148097056,0.041056167070107306,1
5.934307484571027,9.963733469214047,1.7330353325649948,19.723726526010346,8.955425630915787,0.042099661080306064,1
5.9420402906056236,9.97457427698559,1.7489783876289926,19.866428030543464,9.021849294199075,0.03808201004971943,1
6.0533559453867145,10.077479781445117,1.7384863002080637,19.935807051587147,8.95564980522965,0.04291968728905984,1
5.992800881425476,10.01678398007528,1.731773707403534,20.380864007441602,9.007291208975722,0.041079250183370594,1
5.889701361678062,9.963514974424369,1.745372936799327,19.8485508596398,8.914280046804873,0.03931647973129349,1
5.953429420106344,10.101602087934461,1.7333270696213274,20.34408379844006,8.976204644792958,0.03878057412109588,1
5.8880359014949795,10.038565535225173,1.7631223073091746,19.936984933548665,9.070000006140884,0.040631895936590945,1
6.120160620718384,10.110530938106649,1.7322513788281153,19.880343852116724,8.977860997838158,0.04070260746292154,1
5.9799946581198835,10.077031156765068,1.7418925290310368,20.22000480418017,8.91102334333674,0.04032321666200003,1
6.010423242711382,10.00686965302029,1.7198384442935646,20.085877579838478,9.114415529529362,0.04206559673954509,1
6.016651872903972,10.076394285654771,1.7089059195902938,19.609884717502172,8.980450018802944,0.03931155368422578,1
6.006400565339743,10.008612308210878,1.7324275956690223,20.049742846775143,9.007357332310795,0.04031820457515591,1
5.914974200354962,10.03693407791134,1.7548527498998754,19.642384791734067,8.943034390036514,0.040692400191182074,1
5.9881843253217335,10.0593191839507,1.7157447568716941,19.67814991245994,9.067802156483342,0.040916108474250874,1
5.934744818206808,9.943833030488985,1.7225446583181279,19.559150384952815,9.008456452521035,0.04236002756003165,1
5.881465297507469,9.981094962670708,1.7066134096246817,20.324489358463534,9.085172773316618,0.03966202058283189,1
6.049374975841626,10.05638952925541,1.6977947475495008,19.989830245109715,8.982836629706824,0.039769955989166716,1
5.957624141067522,9.962432617281712,1.7295960774894952,19.6780360444243,8.998896359090132,0.039754888156102314,1
5.911766684706256,10.039518923687439,1.7402738319698527,19.905624901719758,8.908641507243479,0.04153434499158468,1
5.975978369908121,9.992057404271875,1.7007438680850306,20.507441459681722,9.000909609503775,0.039764559447801294,1
6.019378905653633,10.034333385216954,1.7518242205735006,19.986212165908412,8.90364426440338,0.04169939341487522,1
5.8492713010762,9.884267232044204,1.7312205229455722,19.93823067094595,9.045408595736792,0.041990577849512774,1
6.00723816688884,10.046981834556483,1.7270148197787243,19.598593872750058,9.031067873029198,0.04099700217327129,1
5.9902115239811895,10.043587042966307,1.7667341845341313,20.06881730569111,8.992376072984621,0.042839946407533774,1
6.014745954525863,10.010058333758055,1.7435241151511747,20.256491383663693,9.040184717660644,0.04049524100006563,1
5.925319453454335,9.983759926653216,1.7300125833698805,19.78867778316776,9.096256701207011,0.041288478287224525,1
5.973845217762878,10.00993441291718,1.7446332425260263,19.930392486843605,9.052407593382972,0.03994688724594899,1
5.9486024241521465,10.056324904210394,1.716036856882361,19.984917886928503,9.103688917687617,0.042744997863628134,1
5.970888301792587,10.04106561319407,1.7445867696247845,20.03921192771882,8.846525776121272,0.04094752071754803,1
5.865020392219408,9.924763291842632,1.7362511501906945,19.931535815477556,8.995864968831382,0.04081124624106312,1
6.015944241708619,10.035855160834775,1.7280319976020417,19.83194641836719,9.048343017633586,0.039032801282470664,1
5.879820957647458,10.005060747572045,1.7470192045116502,19.72371386739935,9.115131578109061,0.04207729682814351,1
5.941829631608444,10.026959211901323,1.7300930379571204,19.928125632985232,9.021198226024158,0.04150236137924452,1
6.040780039870968,10.041778225022036,1.7607259690084522,20.144011104525294,9.031600766713531,0.04104550113868241,1
6.0480602125283305,10.059951904531461,1.712750611663672,19.66868853870889,9.117719669697504,0.042797988326526884,1
5.924745315408069,9.954151798782783,1.7192546373301494,19.89137910444403,9.07490459191739,0.04143278188884172,1
6.194962000893673,10.176665379260438,1.7468228140762085,20.050106069873014,9.009584870543058,0.040494672028995475,1
5.9305971040875525,10.04903807530572,1.7134209918800225,19.88352833769077,9.024221349892573,0.04236854455076682,1
6.019036797713258,10.05128978565423,1.743749702702318,20.449551730631345,9.057088994871888,0.042542035310955975,1
5.767122594429131,9.948189292299364,1.72904715960806,19.988611625919688,9.161444711912745,0.04195291052730094,1
6.000155086901921,10.04132652038415,1.7280947100703785,20.114329144189824,9.106435436840892,0.042878701404158705,1
5.991530843484082,9.995890790828716,1.7340331064324723,20.195963655639027,8.993705391970376,0.039699752987776726,1
5.897797532696417,9.9699225994029,1.757022712374547,20.477662527246107,9.072846386362665,0.04069625268928514,1
5.9145880256319145,10.088442316326203,1.728510099687359,19.944611345696824,9.02650530669183,0.04011177211548825,1
6.000227013862542,9.98724365596346,1.7388610196340486,20.121032245246056,8.971496587872537,0.04028708612166447,1
5.972199889784087,9.951511012986163,1.7088562966699445,19.817921430384065,9.009021913736088,0.041445419226877236,1
6.129430209735412,10.093397216448208,1.7401562749594672,19.644221711785377,8.913353050470501,0.0427682038140577,1
5.956270208873761,9.976845892373086,1.7234578073373674,20.529537387856085,9.01173761595507,0.04060656894592887,1
5.877640165262646,9.916942038276446,1.7325510712382766,19.940898475622436,8.957266885426382,0.04102797551668738,1
5.830183861287836,9.912836246228133,1.730727385278223,20.117912753129755,8.992399881341116,0.04283376327388714,1
5.895636469589987,9.965430661681825,1.7300712099018876,19.824698340548657,8.828940849378222,0.04191957135006834,1
6.049583818535851,10.077797744539142,1.7083732137380914,20.246521351414714,9.083644148057498,0.040198946702697504,1
5.888713170422546,9.902627639529038,1.7128229899176612,19.836857590252567,9.024984647087738,0.04199959954612867,1
5.874040434342912,9.93301838256349,1.7318914362976554,19.661291837257323,9.026373063590626,0.04108627747122214,1
6.038347442119814,10.10850546657055,1.7736465089399378,19.81442055328988,8.90256573749502,0.04047544092376396,1
6.064695109871452,10.169499860130669,1.7671798454687273,19.90526012518221,8.949674201822205,0.041316339000902584,1
5.888594931790496,9.934747113704455,1.7231605013693208,19.832522579005108,8.865053412606603,0.04019457879484193,1
6.074757331881914,10.040329192505126,1.7281462170805835,20.548238664947466,9.071070300647596,0.04192664347594613,1
6.043466801147375,10.114277443866616,1.7462845940663447,20.20992473105624,9.07595210332122,0.042562634608068244,1
5.8950024659533575,9.969095989659282,1.7283656961619258,19.631062638597356,9.092900196583443,0.04049047258715506,1
5.961104441326058,10.092703941541476,1.7265036352628411,20.304128912468126,8.891462061322127,0.04117669552290117,1
5.997967376537876,9.966384925666613,1.72374475228131,19.888470394219315,9.047019127650149,0.040836939685174885,1
5.915563508815533,10.023816877381506,1.7351542135589972,19.97484388569259,8.952585592488603,0.041185594676075465,1
5.929307393947792,10.007057160034984,1.7490621895189293,19.929686312236615,9.01986485734512,0.04087740374964584,1
5.913837581013661,9.997420501277302,1.7269402227963322,19.346716596284285,9.122790461049544,0.040702311999926896,1
5.8728183001130185,9.974984825153443,1.7384930016589941,20.15394814216403,8.861102591996556,0.041288137722947676,1
5.834864694427662,9.940708702413014,1.7340459987900663,20.379312801096425,8.975678500513542,0.03919304882781145,1
5.996270473521317,10.078641694419979,1.7355592156645552,19.97948827548582,8.97995290074201,0.03966115670087762,1
6.035956486857939,10.051772459777123,1.727639345956308,19.777456666806906,9.097180777477744,0.03996945808375412,1
6.0045973074853505,10.064423311899935,1.732462276353934,20.412666947830825,9.073819603027527,0.03964215270156146,1
5.912586603009965,9.958669523595379,1.7336459335946905,20.465149957539552,8.968105682037667,0.040927315789603166,1
5.984560063062534,10.230238701166163,1.7462733540403437,19.767012144458654,8.959384093811677,0.03895052685539545,1
6.05637473118056,10.030474020361254,1.7358036529499947,20.061980976574233,8.99459929510052,0.042871104303743746,1
6.167806153466858,10.161330313307019,1.7177567824951283,19.80926819753737,8.916409304321165,0.03982117846960063,1
5.975244218758267,10.093787447376842,1.7211014190464418,20.094457715208964,8.982468706994961,0.04192058459009765,1
5.930040180686754,9.956428865898959,1.7158212060256974,20.118211649513917,8.99247498979478,0.041124507947160854,1
6.008133977899005,10.04759516845278,1.7553999999375884,20.04492562853357,8.876307747690742,0.042418923278939376,1
5.918380669527733,10.080899811610728,1.7416102761628662,20.29099095228048,8.996226521906413,0.04324336447669421,1
5.868835410648044,9.883877232315704,1.6817829087255565,19.36765409291938,8.840743261821526,0.03936011161321591,1
5.898396616348346,10.094543829748092,1.7298856225073251,20.87885935347474,8.967347571858562,0.03897137612981592,1
6.045017907296007,10.195206402813062,1.740029131102733,20.783651767146175,9.069322351831369,0.04218690928560592,1
